Date,Open,High,Low,Close,Adj Close,Volume
27/04/10,56.560001,57.080002,54.849998,55.119999,36.347969,21166970
28/04/10,54.400002,56,54.080002,55.459999,36.572182,9269630
29/04/10,55.380001,59.080002,55.380001,58.650002,38.675774,28447035
30/04/10,59.599998,59.599998,56.709999,57.130001,37.673431,19277190
03/05/10,56.950001,57.970001,56.439999,57.389999,37.844883,7647895
04/05/10,57.900002,58.080002,55.66,55.880001,36.849144,8617910
05/05/10,54.639999,55.799999,54.02,55.27,36.44688,20693300
06/05/10,54.900002,55.279999,53.52,54.009998,35.616001,13834000
07/05/10,52.509998,53.860001,52.400002,52.950001,34.917,7877845
10/05/10,53.32,55.950001,53.299999,55.59,36.657902,9155110
11/05/10,55.799999,56.189999,54.599998,55.18,36.387539,5954410
12/05/10,55.34,55.48,53.279999,54.41,35.879772,8773350
13/05/10,55.200001,55.970001,54.790001,55.419998,36.545803,13422185
14/05/10,55.599998,55.599998,54.259998,54.57,35.985275,5220730
17/05/10,51.439999,55.27,48,54.560001,35.978691,8113765
18/05/10,54.540001,55.369999,53.93,54.549999,35.972092,6345270
19/05/10,54,54.779999,52.720001,53.040001,34.976349,13933505
20/05/10,52.799999,55.189999,52.529999,54.869999,36.183113,10469935
21/05/10,54,54.200001,52.130001,53.080002,35.002724,7767870
24/05/10,53.990002,54.560001,52.32,52.77,34.798298,3885065
25/05/10,52.48,52.560001,51.299999,51.639999,34.053143,5831720
26/05/10,52.259998,52.779999,51.709999,52.25,34.455399,3842215
27/05/10,52.580002,53.990002,50.709999,53.439999,35.240124,9105955
28/05/10,54.360001,56.939999,53.830002,56.349998,37.159073,17248615
31/05/10,56.400002,57.939999,55.93,57.59,37.976772,15246660
01/06/10,57.07,57.34,55.400002,55.790001,36.789787,9646175
02/06/10,56,56.990002,55.799999,56.709999,37.396473,5225210
03/06/10,57,59.450001,56.709999,59.049999,38.939541,15319490
04/06/10,59.669998,59.880001,58.110001,58.439999,38.537289,20339135
07/06/10,55,57.630001,55,57.200001,37.719593,9889885
08/06/10,57.740002,58.66,56.299999,56.509998,37.264584,12587730
09/06/10,56.799999,57.240002,54.84,55.849998,36.829353,15872790
10/06/10,56.400002,56.66,55.080002,56.360001,37.165668,14100950
11/06/10,57.200001,58.060001,56.400002,57.52,37.930611,19351665
14/06/10,57.799999,57.970001,56.830002,57.34,37.811913,7216670
15/06/10,57.099998,57.099998,56.02,56.740002,37.416252,6833705
16/06/10,56.900002,57.66,56.360001,56.57,37.304146,8650630
17/06/10,55.889999,57.18,55.810001,56.84,37.482189,9364195
18/06/10,57,57.299999,55.669998,55.98,36.915085,4498365
21/06/10,56,56.98,56,56.330002,37.145885,5213525
22/06/10,56,56,52.560001,54.369999,35.853397,105086320
23/06/10,54.599998,55.59,54.259998,55.389999,36.526016,18562655
24/06/10,55.799999,55.799999,53.799999,54.209999,36.742905,24032410
25/06/10,54.299999,54.880001,53.759998,54.450001,36.905579,9247740
28/06/10,54.040001,54.700001,53.720001,54.41,36.878468,7928910
29/06/10,52,54.400002,52,53.59,36.322685,8492355
30/06/10,52.599998,54.040001,52.400002,53.860001,36.50568,6513095
01/07/10,53.400002,54.240002,53.200001,53.919998,36.546349,4876530
02/07/10,53.799999,54.779999,53.169998,53.560001,36.302349,6543500
05/07/10,53.200001,54.049999,53.200001,53.68,36.383686,3366785
06/07/10,53.799999,55.779999,53.669998,55.169998,37.393593,12565985
07/07/10,54.98,55.169998,53.740002,54.02,36.614128,7697045
08/07/10,54.419998,55.34,54.419998,55.16,37.386806,10207370
09/07/10,55.52,57.32,55.299999,57.139999,38.728832,13881100
12/07/10,57.400002,58.200001,56.82,57.169998,38.749161,7227650
13/07/10,57.299999,57.880001,56.919998,57.529999,38.993168,4193455
14/07/10,58.130001,58.540001,56.470001,56.82,38.51194,7848325
15/07/10,57.200001,57.689999,56.91,57.330002,38.857609,5437550
16/07/10,57.5,60.200001,57.400002,59.889999,40.592747,16281955
19/07/10,59.43,60.549999,59.349998,59.57,40.375854,9497505
20/07/10,59.799999,60.380001,59.220001,59.490002,40.321632,6897605
21/07/10,60,60.939999,58.240002,59.57,40.375854,30466060
22/07/10,59.799999,60.599998,59.080002,59.759998,40.504635,22666390
23/07/10,60,60.880001,59.759998,60.369999,40.918087,14222805
26/07/10,60.400002,60.73,59.209999,59.75,40.497852,5270390
27/07/10,60,60.560001,59.73,59.950001,40.633411,7666185
28/07/10,60.299999,60.299999,58.02,58.349998,39.548954,8390400
29/07/10,58.540001,58.990002,58.07,58.400002,39.582844,8817225
30/07/10,58.66,59.849998,58.630001,59.130001,40.077633,6382040
02/08/10,59.200001,61.5,59.200001,61.09,41.406094,8622720
03/08/10,61.599998,62.369999,61.41,61.849998,41.921207,9672150
04/08/10,62.27,62.27,60.330002,60.720001,41.155315,8660780
05/08/10,60.799999,61.139999,59.599998,59.849998,40.565632,8250495
06/08/10,60,60.73,59,59.259998,40.165737,5116625
09/08/10,59.639999,61.09,59.5,60.990002,41.338318,7789475
10/08/10,61.099998,61.799999,60.419998,60.549999,41.040089,8704745
11/08/10,60.599998,61.099998,59.880001,60.099998,40.735088,3709175
12/08/10,59.599998,61.650002,59.400002,61.150002,41.446762,15778580
13/08/10,61.509998,65.940002,61.200001,64.199997,43.514015,21814440
16/08/10,64,65,63.040001,63.73,43.195457,7440930
17/08/10,64.800003,65.879997,62.400002,65.529999,44.41547,10344235
18/08/10,66,66.290001,64.709999,65.559998,44.435806,7274075
19/08/10,65.599998,68.93,65.599998,68.540001,46.45562,16292090
20/08/10,68.239998,68.239998,66.110001,66.300003,44.937374,9727270
23/08/10,66.269997,67.400002,65.610001,66.57,45.120377,4911395
24/08/10,66.57,66.800003,65.080002,65.720001,44.544254,9155280
25/08/10,65.589996,66.660004,64.519997,65.550003,44.429039,5592675
26/08/10,65.800003,66.269997,64.790001,65.199997,44.191803,5893950
27/08/10,65,65.860001,63.919998,64.360001,43.622463,4381330
30/08/10,64.400002,65.43,62.68,63.279999,42.890453,5447740
31/08/10,63,63,60.509998,62.240002,42.185551,10598465
01/09/10,62.509998,64.239998,62.459999,63.970001,43.358128,5837205
02/09/10,64.760002,64.760002,63.200001,63.599998,43.107346,4108260
03/09/10,64.199997,64.199997,62.900002,63.73,43.195457,4032115
06/09/10,64.339996,65.480003,64.019997,64.419998,43.663128,7848365
07/09/10,64.779999,64.93,63.380001,63.52,43.05312,3606235
08/09/10,63.599998,63.900002,62.77,63.540001,43.066677,3926700
09/09/10,63.799999,64.800003,63.66,64.150002,43.480122,5297755
13/09/10,64.599998,66.580002,64.43,66.120003,44.815372,12927910
14/09/10,66.400002,67,65.019997,65.739998,44.557812,8993460
15/09/10,66,67.489998,65.199997,65.330002,44.279919,11953670
16/09/10,65.620003,67,65.199997,65.860001,44.639145,12823135
17/09/10,65.400002,66.580002,65.199997,65.889999,44.659477,9792865
20/09/10,66.199997,66.629997,65.279999,66.43,45.025486,6478475
21/09/10,66.599998,67.690002,65.650002,65.839996,44.625587,14427795
22/09/10,65.730003,66.739998,65.139999,66.470001,45.052601,7066025
23/09/10,66.800003,68.199997,66.300003,67.559998,45.791386,16191605
24/09/10,67.559998,67.720001,66.620003,67.389999,45.676163,6469355
27/09/10,67.800003,69.440002,67.470001,69.129997,46.855511,12002865
28/09/10,67.800003,70.919998,67.800003,70.290001,47.64175,9442335
29/09/10,70.620003,71.739998,70.199997,70.559998,47.824745,17306235
30/09/10,70.419998,70.989998,68.599998,70.029999,47.465519,11737700
01/10/10,70.800003,72.089996,70.57,71.400002,48.394096,3722475
04/10/10,72.339996,72.900002,71.040001,71.800003,48.665207,12549825
05/10/10,72,72.099998,70.400002,70.620003,47.865421,8813815
06/10/10,71.199997,71.550003,70.199997,70.419998,47.729855,4794225
07/10/10,70.800003,70.800003,68.629997,68.959999,46.740284,7249475
08/10/10,69.129997,70.580002,68.75,70.279999,47.634972,8242535
11/10/10,70.769997,71.75,70.209999,70.809998,47.994194,10663825
12/10/10,66.540001,71.279999,66.540001,69.599998,47.174076,7888720
13/10/10,69.980003,70.900002,69.519997,70.540001,47.811199,5981070
14/10/10,70.93,71.18,69.849998,70.059998,47.485851,3919180
15/10/10,70.220001,70.220001,69.199997,69.410004,47.045292,2759265
18/10/10,69.599998,71.339996,68.220001,70.959999,48.095863,10247000
19/10/10,70.800003,71.68,68.959999,69.379997,47.02496,6109075
20/10/10,69.589996,70.790001,69.260002,70.470001,47.763748,14248045
21/10/10,70.470001,71.300003,68.900002,70.760002,47.960312,13544650
22/10/10,71.400002,74.540001,71.300003,73.839996,50.047897,21616995
25/10/10,74.400002,74.800003,73.199997,74.470001,50.474899,9667585
26/10/10,74.599998,76,73.93,75.769997,51.356033,9453330
27/10/10,75.599998,76,73.07,73.790001,50.014008,4802505
28/10/10,74.010002,74.459999,71.019997,71.830002,48.685543,10555535
29/10/10,72,72.68,70.199997,71.900002,48.73299,8917655
01/11/10,71.900002,74,71.900002,73.870003,50.06823,4418650
02/11/10,74.129997,75.199997,73.190002,74.029999,50.176674,6357795
03/11/10,74.699997,75.190002,74.099998,74.510002,50.502014,3750175
04/11/10,74.639999,75.099998,74.010002,74.419998,50.441006,4108145
08/11/10,74.410004,75.199997,74,74.32,50.373238,1826310
09/11/10,74.400002,74.800003,72.82,73.660004,49.925896,3879155
10/11/10,73.68,74.199997,73.199997,73.760002,49.993679,1442595
11/11/10,74,74.029999,71.019997,71.290001,48.31953,5767760
12/11/10,71.599998,71.599998,69.019997,69.360001,47.011406,6484470
15/11/10,69.699997,71.550003,68.059998,71.330002,48.346649,5346515
16/11/10,71.800003,72.019997,66,66.449997,45.039032,13581775
18/11/10,66.620003,68.239998,61.740002,64.440002,43.676685,30811560
19/11/10,65,66.400002,63.060001,64.360001,43.622463,13063555
22/11/10,64.400002,66,64,65.68,44.517139,7390675
23/11/10,65.199997,65.980003,62,64.760002,43.893578,6178070
24/11/10,64.82,65.589996,63,63.32,42.917557,7209965
25/11/10,63.32,63.599998,60.5,61.029999,41.365425,20987305
26/11/10,61.220001,64.190002,58,61.419998,41.629765,21125330
29/11/10,61.939999,62.849998,61,61.580002,41.738216,7168645
30/11/10,62.200001,62.48,60.75,61.23,41.500984,27414595
01/12/10,61.779999,66.940002,61.619999,65.940002,44.693371,19027190
02/12/10,66.599998,68.349998,66.110001,67.139999,45.50671,12375410
03/12/10,67.300003,67.599998,65.059998,65.989998,44.727253,8312995
06/12/10,66,67.519997,63.880001,64.769997,43.900356,9359035
07/12/10,64.769997,64.900002,61.259998,61.889999,41.948326,15822090
08/12/10,62,62.139999,59.599998,60.209999,40.809635,14243950
09/12/10,60.419998,60.759998,56,57.200001,38.769497,17964635
10/12/10,56.799999,60.380001,55.400002,58.740002,39.813293,20960515
13/12/10,59.200001,61.799999,59.200001,61.52,41.69754,13401820
14/12/10,61.900002,62.25,60.84,61.279999,41.534874,8832165
15/12/10,61.279999,61.939999,59.200001,60,40.667305,10086820
16/12/10,60.450001,61.18,59.419998,59.799999,40.531746,13671850
20/12/10,59.900002,59.939999,57.459999,58.029999,39.332058,8755130
21/12/10,57.599998,60.07,57.599998,59.889999,40.592747,11014830
22/12/10,60.450001,62,60.09,61.84,41.914433,20035925
23/12/10,62.200001,62.799999,61.799999,62.029999,42.043217,8018655
24/12/10,62.060001,62.200001,61.220001,61.59,41.744987,3996530
27/12/10,61.98,62.18,60.650002,61.169998,41.46032,3377110
28/12/10,61.200001,61.59,60.82,61.209999,41.487427,5879880
29/12/10,61.380001,62.16,61.110001,61.470001,41.663654,4875155
30/12/10,61.939999,62.029999,61.060001,61.720001,41.833099,13223115
31/12/10,62,62.98,62,62.560001,42.402447,12329945
03/01/11,63,63.389999,62.860001,63.110001,42.77523,6548575
04/01/11,63.299999,63.540001,61.099998,61.290001,41.541656,5065755
05/01/11,60.93,60.93,58.060001,58.259998,39.487949,18675995
06/01/11,58.599998,59.09,56.400002,56.610001,38.369606,12368650
07/01/11,56.400002,56.59,53.84,54.049999,36.634464,34429150
10/01/11,53.599998,54.98,51.919998,52.25,35.414448,16713970
11/01/11,52.419998,55.18,51.360001,54.380001,36.858135,32736660
12/01/11,54.900002,55.400002,53.23,55.02,37.291916,22224560
13/01/11,54.900002,55.259998,52.860001,53.560001,36.302349,61854585
14/01/11,53.580002,54.09,51.799999,52.029999,35.265331,13161815
17/01/11,51,52.380001,50.73,50.970001,34.546879,10931255
18/01/11,51.099998,52.450001,49.41,51.630001,34.994217,15656915
19/01/11,51.830002,54.400002,51.830002,54.029999,36.620907,20409990
20/01/11,54.200001,55.529999,53.049999,54.700001,37.075027,42452385
21/01/11,54.84,55.700001,53.66,53.939999,36.559902,17220680
24/01/11,53.93,57.080002,53.919998,56.860001,38.539047,24804665
25/01/11,57.099998,57.880001,55.34,55.650002,37.718925,23455515
27/01/11,55.790001,56.139999,52.540001,52.98,35.909237,18945785
28/01/11,52.799999,53.200001,50.259998,51.700001,35.041664,15905835
31/01/11,51.02,52.889999,49.98,52.619999,35.665222,22426985
01/02/11,52.939999,53.57,52.09,52.939999,35.882118,14203150
02/02/11,53.400002,53.959999,52.509998,52.900002,35.855011,6298200
03/02/11,53,54.299999,52.599998,54.099998,36.66835,8991560
04/02/11,54.220001,54.66,52.110001,52.529999,35.604225,7860090
07/02/11,52.029999,52.799999,51.43,51.880001,35.163662,6296600
08/02/11,52,52.200001,49.099998,49.470001,33.530197,13003960
09/02/11,49.200001,49.790001,46.709999,47.220001,32.005173,18693110
10/02/11,47.029999,49.099998,46.810001,48.52,32.886295,18264090
11/02/11,48.52,51.799999,47.860001,51.43,34.858662,15968680
14/02/11,52,54.060001,51.900002,53.849998,36.498901,12896945
15/02/11,54,55.759998,53.299999,55.450001,37.58337,16143960
16/02/11,55.740002,55.939999,54.860001,55.470001,37.596924,8445685
17/02/11,55.470001,56.790001,54.82,56.419998,38.240822,8191020
18/02/11,56.419998,57.68,56,56.799999,38.498383,20098215
21/02/11,56.799999,57.169998,55.799999,56.419998,38.240822,9683510
22/02/11,56.200001,56.610001,54.52,55.009998,37.285137,6919435
23/02/11,54.799999,55.200001,53.419998,53.650002,36.363346,7785735
24/02/11,53.599998,53.91,50.619999,51.060001,34.607876,13854735
25/02/11,51.259998,52.240002,48.310001,51.07,34.614655,22442335
28/02/11,51.650002,52.880001,50.610001,51.200001,34.702763,19016470
01/03/11,52.900002,55,51.48,54.43,36.892021,23772825
03/03/11,54.799999,55.580002,53.740002,54.73,37.095364,14478735
04/03/11,55.189999,56.470001,54.900002,55.07,37.325809,16438515
07/03/11,54.799999,54.799999,53.419998,54.150002,36.702248,7215755
08/03/11,54.200001,55.259998,53.860001,54.869999,37.19025,4471895
09/03/11,55.009998,56,54.82,55.09,37.339371,9382465
10/03/11,54.740002,55.09,54,54.34,36.831024,5096680
11/03/11,53.82,54.279999,52.799999,53.369999,36.173565,7777520
14/03/11,53,54.439999,52.650002,54.25,36.77002,8017895
15/03/11,53.049999,53.799999,52.799999,53.130001,36.010899,6637555
16/03/11,52,56.09,52,55.91,37.895149,14966180
17/03/11,55.759998,56.540001,55.02,55.759998,37.79348,10306295
18/03/11,55.759998,56.470001,54.639999,54.849998,37.176701,5787535
21/03/11,55,55.34,54,54.849998,37.176701,3911865
22/03/11,55,56.34,54.919998,55.98,37.942596,6719340
23/03/11,55.889999,57.360001,55.419998,57.200001,38.769497,9878840
24/03/11,57.389999,59.32,57.389999,58.959999,39.962406,12171740
25/03/11,59.099998,60.259998,59.040001,59.900002,40.599529,12039925
28/03/11,59.900002,60.98,59.509998,60,40.667305,13396905
29/03/11,60,62.080002,59.700001,61.889999,41.948326,12506910
30/03/11,61.799999,64.389999,61.799999,64.150002,43.480122,14351730
31/03/11,64.400002,65.190002,61.599998,61.919998,41.968658,21743965
01/04/11,62.150002,63.18,61.599998,62.41,42.300774,18432945
04/04/11,62.75,63.099998,62.23,62.84,42.592224,10061365
05/04/11,63.209999,63.209999,61.810001,62.419998,42.307549,7534680
06/04/11,62.41,64.099998,62.209999,63.77,43.222569,14655590
07/04/11,63.900002,66.400002,63.52,66.059998,44.774696,17406080
08/04/11,66.029999,66.699997,63.299999,63.68,43.161564,13847625
11/04/11,63.950001,64.400002,62.57,63.98,43.364902,8226180
13/04/11,63.400002,67,62.759998,66.699997,45.208481,16205700
15/04/11,67.540001,68.220001,65.099998,66.07,44.781475,18563700
18/04/11,66.599998,67.800003,64.019997,64.260002,43.554688,8740035
19/04/11,65,65.349998,63.669998,64.68,43.839352,14854605
20/04/11,65.32,66.699997,64.830002,66.220001,44.883148,20034990
21/04/11,66.300003,66.300003,63.139999,63.509998,43.046341,24612390
25/04/11,66,66,62.939999,63.860001,43.283562,8605665
26/04/11,64,64.260002,62.220001,63.490002,43.032791,11547175
27/04/11,63.419998,64.18,62.599998,63.169998,42.815891,8414855
28/04/11,63.599998,63.599998,61.950001,62.080002,42.077106,9661930
29/04/11,64,64,60.48,61.029999,41.365425,9051370
02/05/11,61.439999,61.700001,59.560001,59.830002,40.552086,8068585
03/05/11,59.830002,61.150002,56.810001,57.279999,38.823723,33999060
04/05/11,57.57,57.720001,56.049999,56.360001,38.200157,18147335
05/05/11,56.02,58.299999,55.900002,57,38.633942,21358370
06/05/11,57.529999,60.560001,57.32,60.049999,40.701195,17715710
09/05/11,60.5,60.860001,59.139999,59.5,40.328407,10950520
10/05/11,59.040001,59.66,58.419998,59.220001,40.138626,7601880
11/05/11,59.57,61.099998,59.16,60.48,40.992641,20704840
12/05/11,60.380001,60.75,58.279999,58.560001,39.691292,12472660
13/05/11,58.599998,59.959999,57.529999,59.169998,40.10474,11840615
16/05/11,58.900002,59,58.02,58.349998,39.548954,5574080
17/05/11,58.200001,59,57.279999,57.68,39.094837,8258335
18/05/11,57.799999,58.16,55,56.369999,38.206936,12736370
19/05/11,56.759998,57.400002,55.639999,55.919998,37.901928,9786010
20/05/11,56.209999,56.790001,55.310001,56.099998,38.02393,10114365
23/05/11,56,56.299999,54.459999,54.720001,37.088585,8617790
24/05/11,54.77,56.68,54.470001,56.509998,38.301826,15039720
25/05/11,56.02,57.099998,55.919998,56.650002,38.396717,11999550
26/05/11,56.700001,57.650002,56.599998,57.080002,38.688164,13889720
27/05/11,57.080002,59.66,57.07,59.360001,40.233521,10773700
30/05/11,59.790001,60.400002,59.450001,59.66,40.436855,8067125
31/05/11,59.84,60.41,59.169998,60.16,40.775753,8650880
01/06/11,60.59,61.029999,59.32,59.630001,40.416523,10267290
02/06/11,58.810001,59.299999,57.5,57.77,39.155838,9701010
03/06/11,57.5,58.599998,57.450001,58.209999,39.454063,11762220
06/06/11,58.400002,59.740002,57.5,59.59,40.389412,11955225
07/06/11,59.48,60.139999,59,59.880001,40.585972,7272330
08/06/11,59.41,60.790001,59.360001,60.07,40.714748,9317635
09/06/11,60.099998,60.560001,59.139999,59.34,40.219963,6076805
10/06/11,59.599998,59.759998,58.5,58.700001,39.786179,6782495
13/06/11,58.59,59.16,57.91,58.849998,39.887844,5714175
14/06/11,59.18,59.889999,59.040001,59.369999,40.240303,6746005
15/06/11,54,59.529999,49.799999,58.639999,39.745518,8486805
16/06/11,58.02,59.279999,57.549999,58.220001,39.460842,15553865
17/06/11,58.220001,58.360001,56.349998,56.580002,40.069893,13712050
20/06/11,56.799999,58.509998,54.82,58.130001,41.167599,19019650
21/06/11,58.540001,59,57.220001,57.5,40.721436,7481730
22/06/11,58.139999,58.279999,57.220001,57.400002,40.650612,6899700
23/06/11,57.509998,57.889999,56.959999,57.380001,40.636452,6256775
24/06/11,57.48,59.900002,57.48,59.73,42.300716,9880570
27/06/11,59,62.970001,59,62.669998,44.38282,21588200
28/06/11,62.799999,63.400002,61.610001,61.849998,43.802105,11358380
29/06/11,62.360001,63.16,62.200001,62.549999,44.29784,13419565
30/06/11,63.139999,63.560001,61.900002,62.41,44.198689,13358020
01/07/11,63,63.900002,62.669998,63.669998,45.091022,8072215
04/07/11,63.669998,64.379997,63.459999,63.77,45.161842,5769920
05/07/11,63.759998,65.150002,62.799999,64.57,45.728397,10929780
06/07/11,64.489998,65.860001,64.199997,65.309998,46.252472,15991885
07/07/11,65.199997,65.769997,64.639999,65.360001,46.287876,6689395
08/07/11,65.43,65.620003,64.040001,64.449997,45.643417,6049245
11/07/11,64.019997,64.699997,60.57,64.269997,45.515942,8697655
12/07/11,63.580002,63.889999,62.240002,62.950001,44.581116,7999320
13/07/11,63,64.099998,62.84,63.59,45.03437,5628320
14/07/11,63.389999,66.050003,63.310001,65.25,46.209972,9781340
15/07/11,65.25,65.980003,64.5,64.93,45.983353,5861115
18/07/11,64.900002,65.919998,64.699997,65.730003,46.549915,5570885
19/07/11,65.68,65.940002,64.519997,64.739998,45.848797,8420390
20/07/11,65.330002,65.660004,63.290001,63.75,45.147675,11273205
21/07/11,63.799999,64.75,62.639999,63.57,45.020199,26131440
22/07/11,64.059998,65.959999,64.059998,65.82,46.613647,16818245
25/07/11,65.800003,66.900002,65.120003,66.690002,47.229778,12730100
26/07/11,66.589996,66.650002,63.459999,63.73,45.133514,18834145
27/07/11,64.190002,64.190002,62.27,62.490002,44.255344,10301780
28/07/11,62,62.98,61.34,62.09,43.972065,9592190
29/07/11,61.400002,63.189999,58.990002,62.130001,44.000397,7445680
01/08/11,62.41,63.77,62.41,63.259998,44.800655,7978855
02/08/11,63.599998,63.599998,61.619999,61.939999,43.865837,5897630
03/08/11,60,61.599998,58.240002,61.389999,43.47633,6503080
04/08/11,61.700001,62.799999,60.209999,60.470001,42.824783,9302330
05/08/11,60.099998,60.720001,58.040001,60.290001,42.697308,17250205
08/08/11,59.540001,61.400002,58.450001,60.43,42.796455,17462705
09/08/11,58.400002,60.5,58,58.27,41.266747,17616760
10/08/11,60,60.720001,59,60.549999,42.881435,16128585
11/08/11,59.740002,61.860001,59.740002,61.349998,43.448002,9901570
12/08/11,61.799999,61.82,59.369999,59.790001,42.343208,11673340
16/08/11,60.110001,60.700001,59.139999,59.43,42.088261,5275695
17/08/11,58.700001,60.09,57.549999,57.91,41.011795,9174650
18/08/11,58,58.259998,54.599998,54.93,38.901363,14455395
19/08/11,54,55,51.91,52.59,37.244179,25715165
22/08/11,52.540001,53.720001,50.400002,53.240002,37.70451,20429560
23/08/11,53.400002,56.200001,52.59,55.939999,39.616642,17702410
24/08/11,55.5,56.91,54.599998,55.279999,39.149235,13442000
25/08/11,55.790001,55.799999,53.02,53.470001,37.867397,10485525
26/08/11,53.59,53.799999,51.52,51.880001,36.741356,12903110
29/08/11,52.610001,54.939999,52.200001,54.25,38.419785,11823165
30/08/11,55.740002,56.66,54.799999,55.509998,39.312119,11727690
02/09/11,56.02,57.139999,54.82,55.73,39.467922,15525085
05/09/11,55,56.700001,54.240002,56.540001,40.041565,10118085
06/09/11,56.34,57.34,54.400002,57.209999,40.516056,15603800
07/09/11,57.610001,58.419998,57.290001,58.130001,41.167599,7598780
08/09/11,58.200001,59.599998,57.419998,59.369999,42.045769,12768200
09/09/11,58.900002,60.080002,58.52,58.779999,41.62793,9879810
12/09/11,57.400002,58.200001,54.419998,54.73,38.759727,13008740
13/09/11,55.110001,56.580002,54.240002,54.75,38.773888,13482710
14/09/11,55.110001,55.619999,53.259998,55.310001,39.170483,13036435
15/09/11,55.77,56.200001,54.400002,55.720001,39.460842,11911470
16/09/11,56,57.099998,55.200001,56.139999,39.758282,18888315
19/09/11,55.860001,57.049999,55.400002,56.790001,40.218616,11903795
20/09/11,56.599998,58,56.48,57.900002,41.004711,7684020
21/09/11,57.900002,58.259998,56.799999,57.040001,40.395664,14458750
22/09/11,56.279999,56.279999,53.799999,54.150002,38.348976,11798900
23/09/11,54.360001,54.360001,51.900002,53.490002,37.881557,18203380
26/09/11,53.639999,53.849998,51.200001,52.459999,37.152111,15769770
27/09/11,53.18,54.73,53.060001,54.360001,38.497696,10611675
28/09/11,54.400002,55,53.419998,54.450001,38.561428,8735315
29/09/11,54.400002,55.98,53.700001,55.419998,39.248379,8490515
30/09/11,55.389999,56.32,54.099998,54.509998,38.60392,9279710
03/10/11,53.41,53.580002,51.900002,52.099998,36.897156,10442095
04/10/11,52.110001,52.880001,49.75,50.220001,35.56575,14599175
05/10/11,51,51.360001,48.060001,49.209999,34.850464,19574675
07/10/11,50.939999,52.990002,50.299999,52.59,37.244179,19211635
10/10/11,53,53.080002,52.099998,52.860001,37.435394,10130925
11/10/11,53.240002,54.060001,52.200001,52.759998,37.364574,10279310
12/10/11,52.990002,54.57,52.68,54.419998,38.54018,9817185
13/10/11,54.799999,57.16,54.709999,56.84,40.254021,21060085
14/10/11,56.950001,57.599998,55.759998,56.66,40.126545,11190895
17/10/11,57,58.200001,56.810001,57.82,40.948059,8545830
18/10/11,57,57,55.200001,55.98,39.644974,7034360
19/10/11,56.779999,58.200001,56.400002,57.990002,41.068455,9252890
20/10/11,57.599998,58.599998,56.580002,56.959999,40.339005,26092165
21/10/11,57,58.049999,55.259998,55.560001,39.347527,15777150
24/10/11,55.599998,57.099998,55.599998,56.330002,39.892845,7857415
25/10/11,56.41,61.799999,55.830002,61.27,43.391346,55925695
28/10/11,62.400002,64.769997,62.400002,63.139999,44.715675,18834490
31/10/11,63.099998,63.98,62.450001,62.860001,44.517376,11604940
01/11/11,62.860001,63.130001,61.220001,61.459999,43.525902,11457365
02/11/11,61.200001,62.380001,60.709999,61.459999,43.525902,10014775
03/11/11,61.240002,62.48,60.779999,61.990002,43.901249,11655165
04/11/11,62.400002,63.459999,62.400002,63.299999,44.828987,8167640
08/11/11,63.580002,63.700001,61.549999,61.869999,43.816265,8082855
09/11/11,62.310001,62.389999,61.110001,61.380001,43.46925,6924105
11/11/11,60.900002,61.25,59.259998,59.650002,42.244061,11577545
14/11/11,60.040001,61.200001,58.5,58.73,41.592518,7347265
15/11/11,58.599998,59.540001,56.599998,56.939999,40.324844,10668825
16/11/11,56.810001,57,53.689999,54.139999,38.341888,29422930
17/11/11,54.040001,55.759998,53.130001,54.32,38.46936,15277110
18/11/11,53.599998,54.59,53.16,54.080002,38.2994,13449210
21/11/11,54.099998,56,52.220001,52.619999,37.265423,8730830
22/11/11,53.200001,53.889999,52.439999,53.32,37.761162,11296025
23/11/11,53.200001,53.380001,52.029999,52.950001,37.49913,10043650
24/11/11,53.200001,55.799999,52.310001,55.400002,39.234222,16749210
25/11/11,55.540001,55.950001,54.490002,54.82,38.823463,10421620
28/11/11,55.57,56.48,55.41,56.220001,39.814945,6404140
29/11/11,56.200001,56.459999,54.84,55.040001,38.979267,8835055
30/11/11,54.799999,55.189999,54.009998,54.439999,38.554344,5147235
01/12/11,55.599998,57.32,55.310001,55.82,39.531666,6583495
02/12/11,55.82,58.259998,55.82,58.040001,41.103863,9220790
05/12/11,57.400002,58.279999,57.110001,57.77,40.912643,8584095
07/12/11,57.799999,59.889999,57,59.27,41.974949,13563890
08/12/11,56.310001,59.02,56.310001,57.439999,40.67894,10935975
09/12/11,56.900002,57.560001,55.84,57.310001,40.586876,18987445
12/12/11,57.599998,58.32,56.060001,56.540001,40.041565,16738910
13/12/11,56,56.200001,54.68,55.630001,39.397106,12729365
14/12/11,55.950001,56.799999,55.23,55.57,39.35461,13058660
15/12/11,55.009998,55.009998,53.060001,53.57,37.938213,15262180
16/12/11,54,54.720001,50.630001,51.299999,36.330608,19255795
19/12/11,51,51.25,49.400002,51.009998,36.125221,12249735
20/12/11,51.189999,51.599998,48.040001,48.52,34.361813,19200075
21/12/11,49.049999,50.599998,48.560001,50.09,35.473682,11756070
22/12/11,50.200001,51.799999,48.82,51.59,36.53598,15521760
23/12/11,51.599998,52.27,50.040001,50.400002,35.693222,17342680
26/12/11,50.240002,51.349998,50.240002,50.889999,36.040237,5211800
27/12/11,51,51.099998,49.75,50.18,35.537418,5696920
